PF16856	PF16856	1.0
PF03381	PF03381	1.0
PF00122	PF03381	1.0
PF16212	PF03381	1.0
PF03381	PF16209	1.0
PF09079	PF09079	1.0
PF04084	PF09079	1.0
PF14629	PF09079	1.0
PF05179	PF05179	1.0
PF16050	PF16050	1.0
PF16050	PF03985	1.0
PF16050	PF13432	1.0
PF18484	PF18484	1.0
PF02611	PF02611	1.0
PF16010	PF16010	1.0
PF05199	PF16010	1.0
PF00732	PF16010	1.0
PF18196	PF00249	1.0
PF03598	PF03598	1.0
PF03063	PF03598	1.0
PF03599	PF03599	1.0
PF03599	PF04060	1.0
PF03599	PF00809	1.0
PF03599	PF14574	1.0
PF03599	PF17651	1.0
PF00134	PF02234	1.0
PF00069	PF02234	1.0
PF18451	PF18451	1.0
PF18664	PF18664	1.0
PF18593	PF18593	1.0
PF18593	PF18431	1.0
PF15605	PF18616	1.0
PF15526	PF18228	1.0
PF09806	PF09806	1.0
PF00069	PF03261	1.0
PF05706	PF05706	1.0
PF05706	PF00069	1.0
PF05995	PF05995	1.0
PF12804	PF01066	1.0
PF16715	PF16715	1.0
PF08839	PF07412	1.0
PF16679	PF00493	1.0
PF16679	PF18263	1.0
PF16679	PF17855	1.0
PF16679	PF17207	1.0
PF03498	PF03498	1.0
PF03498	PF03372	1.0
PF00657	PF17996	1.0
PF13472	PF17996	1.0
PF02927	PF02927	1.0
PF02927	PF00759	1.0
PF03500	PF03500	1.0
PF00150	PF00150	1.0
PF02156	PF00150	1.0
PF18564	PF00150	1.0
PF12876	PF12876	1.0
PF03552	PF03552	1.0
PF03552	PF00535	1.0
PF18659	PF18659	1.0
PF18054	PF18054	1.0
PF18054	PF00652	1.0
PF09026	PF09026	1.0
PF11699	PF11699	1.0
PF15620	PF15511	1.0
PF15620	PF00125	1.0
PF15620	PF16211	1.0
PF05837	PF07778	1.0
PF05837	PF11802	1.0
PF07778	PF07778	1.0
PF11802	PF07778	1.0
PF11111	PF11111	1.0
PF05238	PF05238	1.0
PF09496	PF05238	1.0
PF15511	PF05238	1.0
PF00125	PF05238	1.0
PF09496	PF09496	1.0
PF15630	PF15630	1.0
PF15511	PF15630	1.0
PF15630	PF15510	1.0
PF09415	PF15630	1.0
PF16783	PF15630	1.0
PF15511	PF15511	1.0
PF15511	PF15510	1.0
PF15511	PF08123	1.0
PF15511	PF08214	1.0
PF15511	PF00125	1.0
PF15511	PF16211	1.0
PF15511	PF12619	1.0
PF15511	PF08512	1.0
PF15511	PF10384	1.0
PF15511	PF00176	1.0
PF15511	PF08243	1.0
PF09415	PF15510	1.0
PF09415	PF09415	1.0
PF16783	PF09415	1.0
PF05859	PF15622	1.0
PF08641	PF15622	1.0
PF16846	PF16846	1.0
PF16846	PF03931	1.0
PF00172	PF16846	1.0
PF06657	PF06657	1.0
PF07361	PF05875	1.0
PF04734	PF04734	1.0
PF04734	PF17048	1.0
PF17048	PF17048	1.0
PF07249	PF07249	1.0
PF05932	PF05932	1.0
PF05932	PF02599	1.0
PF05932	PF07201	1.0
PF09119	PF05932	1.0
PF05932	PF18286	1.0
PF05932	PF09020	1.0
PF09013	PF05932	1.0
PF05264	PF05264	1.0
PF05730	PF05730	1.0
PF06807	PF11526	1.0
PF16575	PF11526	1.0
PF08617	PF08617	1.0
PF06293	PF08617	1.0
PF01163	PF08617	1.0
PF00307	PF00307	1.0
PF00307	PF12130	1.0
PF00307	PF13499	1.0
PF00307	PF08726	1.0
PF00307	PF00630	1.0
PF00307	PF00041	1.0
PF00307	PF07714	1.0
PF00307	PF00435	1.0
PF00307	PF16845	1.0
PF00091	PF00307	1.0
PF03953	PF00307	1.0
PF04752	PF04752	1.0
PF05235	PF05235	1.0
PF02431	PF02431	1.0
PF16035	PF16035	1.0
PF18232	PF18232	1.0
PF02797	PF02797	1.0
PF00195	PF02797	1.0
PF00195	PF00195	1.0
PF00195	PF08540	1.0
PF03502	PF03502	1.0
PF05257	PF05257	1.0
PF05257	PF03738	1.0
PF05257	PF08460	1.0
PF07824	PF07824	1.0
PF13144	PF13144	1.0
PF09295	PF09295	1.0
PF16893	PF09295	1.0
PF03924	PF03924	1.0
PF03173	PF03174	1.0
PF03173	PF00728	1.0
PF00728	PF03174	1.0
PF02838	PF03174	1.0
PF16860	PF06747	1.0
PF06212	PF06747	1.0
PF15879	PF06747	1.0
PF00146	PF06747	1.0
PF00411	PF06747	1.0
PF00177	PF06747	1.0
PF00072	PF01339	1.0
PF04509	PF04509	1.0
PF01739	PF01739	1.0
PF03705	PF01739	1.0
PF07238	PF01739	1.0
PF03705	PF03705	1.0
PF03705	PF07238	1.0
PF01584	PF01584	1.0
PF01584	PF02895	1.0
PF02518	PF01584	1.0
PF01584	PF00015	1.0
PF13690	PF13690	1.0
PF00072	PF13690	1.0
PF00072	PF09078	1.0
PF04344	PF00072	1.0
PF06483	PF00704	1.0
PF18391	PF18391	1.0
PF18391	PF04564	1.0
PF08329	PF08329	1.0
PF08329	PF00704	1.0
PF00187	PF00187	1.0
PF18683	PF00704	1.0
PF05475	PF05475	1.0
PF13541	PF13541	1.0
PF00504	PF00504	1.0
PF00124	PF00504	1.0
PF00504	PF00223	1.0
PF02605	PF00504	1.0
PF07465	PF00504	1.0
PF05479	PF00504	1.0
PF00504	PF00737	1.0
PF00421	PF00504	1.0
PF02507	PF00504	1.0
PF00504	PF03244	1.0
PF00504	PF01701	1.0
PF00504	PF01241	1.0
PF06778	PF06778	1.0
PF02962	PF02962	1.0
PF01923	PF02962	1.0
PF01633	PF01633	1.0
PF02540	PF04428	1.0
PF12411	PF12411	1.0
PF12411	PF00884	1.0
PF09129	PF09129	1.0
PF09129	PF01565	1.0
PF14592	PF14592	1.0
PF04968	PF04969	1.0
PF04968	PF02518	1.0
PF04968	PF00183	1.0
PF05966	PF05966	1.0
PF07686	PF05966	1.0
PF06138	PF06138	1.0
PF06138	PF00271	1.0
PF06138	PF08469	1.0
PF06138	PF03294	1.0
PF03294	PF05864	1.0
PF03396	PF05864	1.0
PF05864	PF00562	1.0
PF12624	PF12624	1.0
PF12624	PF16908	1.0
PF00425	PF00425	1.0
PF00425	PF00117	1.0
PF01264	PF01264	1.0
PF04345	PF04345	1.0
PF02469	PF10216	1.0
PF00361	PF10216	1.0
PF00662	PF10216	1.0
PF00385	PF00385	1.0
PF00385	PF00145	1.0
PF00385	PF00628	1.0
PF00385	PF00176	1.0
PF01393	PF01393	1.0
PF01393	PF03735	1.0
PF16892	PF09295	1.0
PF16892	PF16892	1.0
PF06228	PF06228	1.0
PF13585	PF00082	1.0
PF00125	PF09649	1.0
PF07347	PF00329	1.0
PF07347	PF00346	1.0
PF04716	PF07347	1.0
PF07347	PF06212	1.0
PF10588	PF07347	1.0
PF10589	PF07347	1.0
PF07347	PF05071	1.0
PF02017	PF02017	1.0
PF18562	PF03011	1.0
PF16766	PF10163	1.0
PF16374	PF16374	1.0
PF16374	PF00240	1.0
PF00878	PF00878	1.0
PF00878	PF00040	1.0
PF00878	PF00049	1.0
PF02464	PF02464	1.0
PF02464	PF18146	1.0
PF02464	PF00994	1.0
PF00994	PF18146	1.0
PF15800	PF15800	1.0
PF02443	PF02443	1.0
PF07686	PF02443	1.0
PF06022	PF06022	1.0
PF04502	PF10197	1.0
PF10596	PF10197	1.0
PF04487	PF02135	1.0
PF04223	PF04223	1.0
PF01874	PF01874	1.0
PF00939	PF03600	1.0
PF16114	PF00285	1.0
PF02629	PF16114	1.0
PF16114	PF00549	1.0
PF00285	PF00285	1.0
PF02629	PF00285	1.0
PF00285	PF00549	1.0
PF01111	PF01111	1.0
PF01111	PF00069	1.0
PF01214	PF01214	1.0
PF01214	PF00069	1.0
PF12348	PF12348	1.0
PF00091	PF12348	1.0
PF00637	PF00637	1.0
PF01086	PF00637	1.0
PF09268	PF13838	1.0
PF09268	PF01394	1.0
PF01394	PF01394	1.0
PF01217	PF01217	1.0
PF00469	PF01217	1.0
PF00520	PF13903	1.0
PF07675	PF07675	1.0
PF03505	PF03505	1.0
PF03505	PF17993	1.0
PF03505	PF00959	1.0
PF00822	PF03505	1.0
PF18322	PF00089	1.0
PF03515	PF03515	1.0
PF03513	PF03515	1.0
PF03515	PF01024	1.0
PF03515	PF11570	1.0
PF03513	PF03513	1.0
PF03513	PF09000	1.0
PF16573	PF16575	1.0
PF06807	PF16575	1.0
PF16575	PF16575	1.0
PF04031	PF16575	1.0
PF10431	PF10431	1.0
PF00227	PF10431	1.0
PF02617	PF02617	1.0
PF02861	PF02617	1.0
PF13416	PF02617	1.0
PF02861	PF02861	1.0
PF02861	PF01353	1.0
PF02861	PF08668	1.0
PF05389	PF02861	1.0
PF00574	PF00574	1.0
PF10607	PF10607	1.0
PF16526	PF16526	1.0
PF02353	PF02353	1.0
PF04989	PF04989	1.0
PF02627	PF02627	1.0
PF18456	PF12706	1.0
PF07736	PF07736	1.0
PF07736	PF03091	1.0
PF00994	PF07736	1.0
PF01817	PF01817	1.0
PF01817	PF00793	1.0
PF01817	PF01474	1.0
PF05738	PF05738	1.0
PF17802	PF05738	1.0
PF05786	PF12717	1.0
PF02463	PF12717	1.0
PF12922	PF12922	1.0
PF12922	PF02463	1.0
PF05786	PF05786	1.0
PF05786	PF12719	1.0
PF05786	PF13646	1.0
PF05786	PF02463	1.0
PF12719	PF12719	1.0
PF05785	PF15962	1.0
PF00027	PF00027	1.0
PF07989	PF07989	1.0
PF16415	PF16415	1.0
PF16415	PF00271	1.0
PF16418	PF16418	1.0
PF16418	PF16419	1.0
PF16418	PF16417	1.0
PF16419	PF16417	1.0
PF05881	PF05881	1.0
PF17839	PF00149	1.0
PF04542	PF17524	1.0
PF17524	PF08281	1.0
PF01110	PF01110	1.0
PF16688	PF16688	1.0
PF00795	PF00795	1.0
PF00795	PF02540	1.0
PF01121	PF01121	1.0
PF04229	PF01121	1.0
PF08764	PF08764	1.0
PF00089	PF08764	1.0
PF02035	PF02035	1.0
PF07718	PF14806	1.0
PF07718	PF04053	1.0
PF14806	PF04053	1.0
PF04053	PF04053	1.0
PF02629	PF02629	1.0
PF02629	PF00549	1.0
PF02629	PF06971	1.0
PF13380	PF13607	1.0
PF01144	PF01144	1.0
PF02515	PF02515	1.0
PF01122	PF01122	1.0
PF01122	PF14478	1.0
PF00057	PF01122	1.0
PF02572	PF02572	1.0
PF02514	PF02514	1.0
PF02514	PF11965	1.0
PF06209	PF06209	1.0
PF02283	PF02283	1.0
PF02492	PF02492	1.0
PF07683	PF02492	1.0
PF01923	PF01923	1.0
PF01923	PF12723	1.0
PF03063	PF18537	1.0
PF06018	PF06018	1.0
PF08222	PF06018	1.0
PF16422	PF16422	1.0
PF01833	PF16422	1.0
PF16423	PF16423	1.0
PF01833	PF16423	1.0
PF00135	PF00135	1.0
PF13927	PF00135	1.0
PF02210	PF00135	1.0
PF00086	PF00135	1.0
PF07686	PF00135	1.0
PF01983	PF01983	1.0
PF00241	PF00241	1.0
PF00241	PF07714	1.0
PF00241	PF00855	1.0
PF00963	PF00963	1.0
PF00963	PF00404	1.0
PF04825	PF12765	1.0
PF10345	PF10345	1.0
PF01410	PF01410	1.0
PF01410	PF00431	1.0
PF01752	PF18496	1.0
PF01024	PF01024	1.0
PF11429	PF09204	1.0
PF11429	PF06958	1.0
PF12106	PF12106	1.0
PF12106	PF11480	1.0
PF07715	PF11504	1.0
PF00593	PF11504	1.0
PF14859	PF14859	1.0
PF00111	PF14859	1.0
PF01320	PF01320	1.0
PF02740	PF01114	1.0
PF01114	PF00151	1.0
PF02740	PF01477	1.0
PF01391	PF01391	1.0
PF05737	PF05737	1.0
PF12904	PF12904	1.0
PF13204	PF12904	1.0
PF07484	PF07484	1.0
PF14928	PF07484	1.0
PF16959	PF16959	1.0
PF01401	PF16959	1.0
PF16959	PF00209	1.0
PF10719	PF10719	1.0
PF11033	PF11033	1.0
PF07258	PF07258	1.0
PF02247	PF02247	1.0
PF02247	PF02248	1.0
PF16845	PF02247	1.0
PF02248	PF02248	1.0
PF11598	PF11598	1.0
PF11546	PF11546	1.0
PF00089	PF11546	1.0
PF00092	PF11546	1.0
PF00346	PF00329	1.0
PF05347	PF00329	1.0
PF00329	PF11432	1.0
PF04800	PF00329	1.0
PF04716	PF00329	1.0
PF00329	PF10664	1.0
PF11910	PF00329	1.0
PF01058	PF00329	1.0
PF04716	PF00346	1.0
PF00111	PF00346	1.0
PF12838	PF00346	1.0
PF00346	PF13187	1.0
PF00346	PF06212	1.0
PF10588	PF00346	1.0
PF00146	PF00346	1.0
PF11497	PF00346	1.0
PF11623	PF00346	1.0
PF00374	PF00346	1.0
PF01058	PF00346	1.0
PF10276	PF00346	1.0
PF04800	PF01512	1.0
PF13510	PF01512	1.0
PF13459	PF01512	1.0
PF10589	PF01512	1.0
PF15880	PF01512	1.0
PF10531	PF01512	1.0
PF05347	PF06455	1.0
PF05347	PF08122	1.0
PF05347	PF07225	1.0
PF05347	PF00507	1.0
PF05347	PF00550	1.0
PF05347	PF00361	1.0
PF05347	PF02410	1.0
PF16732	PF16732	1.0
PF16732	PF13416	1.0
PF18710	PF18710	1.0
PF01381	PF18710	1.0
PF18710	PF13560	1.0
PF06133	PF06133	1.0
PF00668	PF00668	1.0
PF00551	PF00668	1.0
PF03621	PF00668	1.0
PF00668	PF00067	1.0
PF00668	PF00550	1.0
PF18563	PF00668	1.0
PF00029	PF00029	1.0
PF03602	PF03602	1.0
PF10133	PF10133	1.0
PF08752	PF16381	1.0
PF08752	PF04053	1.0
PF04234	PF04234	1.0
PF07970	PF07970	1.0
PF13850	PF07970	1.0
PF07002	PF07002	1.0
PF06957	PF04733	1.0
PF06957	PF04053	1.0
PF11525	PF11525	1.0
PF00127	PF00127	1.0
PF00127	PF00394	1.0
PF00127	PF07732	1.0
PF00127	PF13442	1.0
PF00127	PF06433	1.0
PF00127	PF02975	1.0
PF00127	PF00223	1.0
PF01218	PF01218	1.0
PF05019	PF05019	1.0
PF08511	PF08511	1.0
PF16095	PF16095	1.0
PF16095	PF00069	1.0
PF16095	PF08477	1.0
PF04803	PF04803	1.0
PF01544	PF01544	1.0
PF03471	PF03471	1.0
PF00060	PF03311	1.0
PF05213	PF05213	1.0
PF12093	PF12093	1.0
PF16348	PF16348	1.0
PF00937	PF00937	1.0
PF06478	PF08717	1.0
PF06478	PF08710	1.0
PF06478	PF00680	1.0
PF01600	PF01600	1.0
PF01601	PF01600	1.0
PF11838	PF01600	1.0
PF01401	PF01600	1.0
PF07686	PF01600	1.0
PF01601	PF01601	1.0
PF09408	PF01601	1.0
PF07686	PF01601	1.0
PF09304	PF09304	1.0
PF13657	PF13657	1.0
PF13657	PF07804	1.0
PF01381	PF13657	1.0
PF00115	PF00116	1.0
PF00115	PF09125	1.0
PF00115	PF02790	1.0
PF00510	PF00115	1.0
PF00115	PF02936	1.0
PF00115	PF03626	1.0
PF00115	PF07835	1.0
PF00115	PF01215	1.0
PF02046	PF00115	1.0
PF02297	PF00115	1.0
PF00115	PF02238	1.0
PF00115	PF05392	1.0
PF00115	PF02935	1.0
PF02285	PF00115	1.0
PF00115	PF08113	1.0
PF00115	PF06481	1.0
PF00115	PF13442	1.0
PF00115	PF00034	1.0
PF12270	PF00115	1.0
PF02433	PF00115	1.0
PF14715	PF00115	1.0
PF00115	PF07686	1.0
PF00116	PF00116	1.0
PF00116	PF02790	1.0
PF00510	PF00116	1.0
PF02936	PF00116	1.0
PF00116	PF07835	1.0
PF02297	PF00116	1.0
PF02937	PF00116	1.0
PF00116	PF08113	1.0
PF06481	PF00116	1.0
PF13442	PF00116	1.0
PF00116	PF00034	1.0
PF12270	PF00116	1.0
PF18764	PF00116	1.0
PF18793	PF00116	1.0
PF08534	PF00116	1.0
PF07686	PF00116	1.0
PF09125	PF08113	1.0
PF02936	PF02790	1.0
PF02284	PF02790	1.0
PF01215	PF02790	1.0
PF02937	PF02790	1.0
PF05392	PF02790	1.0
PF07686	PF02790	1.0
PF00510	PF03626	1.0
PF00510	PF07835	1.0
PF00510	PF01215	1.0
PF02046	PF00510	1.0
PF02297	PF00510	1.0
PF00510	PF02238	1.0
PF00510	PF00034	1.0
PF12270	PF00510	1.0
PF00510	PF04588	1.0
PF02936	PF02284	1.0
PF02936	PF01215	1.0
PF02937	PF02936	1.0
PF05392	PF02936	1.0
PF02285	PF02936	1.0
PF00675	PF02936	1.0
PF02936	PF05193	1.0
PF01215	PF02284	1.0
PF02937	PF02284	1.0
PF01215	PF01215	1.0
PF02046	PF01215	1.0
PF02238	PF01215	1.0
PF02046	PF02297	1.0
PF02046	PF04588	1.0
PF02297	PF02297	1.0
PF02937	PF05392	1.0
PF02238	PF02935	1.0
PF02285	PF02935	1.0
PF06240	PF06240	1.0
PF00941	PF03450	1.0
PF00111	PF03450	1.0
PF03450	PF01799	1.0
PF02552	PF02552	1.0
PF03063	PF02552	1.0
PF02672	PF02800	1.0
PF02672	PF00044	1.0
PF02672	PF00485	1.0
PF04516	PF04516	1.0
PF02517	PF07686	1.0
PF00502	PF01383	1.0
PF07823	PF07823	1.0
PF06206	PF06206	1.0
PF08144	PF08144	1.0
PF00166	PF00166	1.0
PF00118	PF00166	1.0
PF00118	PF00118	1.0
PF00118	PF02996	1.0
PF01920	PF00118	1.0
PF14506	PF14507	1.0
PF14506	PF14506	1.0
PF02786	PF02786	1.0
PF02787	PF02786	1.0
PF00988	PF02786	1.0
PF02786	PF00117	1.0
PF02786	PF02142	1.0
PF02787	PF02787	1.0
PF02787	PF00988	1.0
PF02787	PF00117	1.0
PF00988	PF00117	1.0
PF00753	PF11718	1.0
PF16661	PF11718	1.0
PF03178	PF03178	1.0
PF03178	PF00888	1.0
PF03178	PF14939	1.0
PF10172	PF03178	1.0
PF03178	PF11931	1.0
PF03178	PF04037	1.0
PF03178	PF02190	1.0
PF03178	PF10433	1.0
PF03178	PF03660	1.0
PF03178	PF00069	1.0
PF03178	PF00076	1.0
PF03178	PF07189	1.0
PF14313	PF03178	1.0
PF03178	PF00400	1.0
PF03178	PF03226	1.0
PF03178	PF00642	1.0
PF15663	PF03178	1.0
PF17515	PF17515	1.0
PF16527	PF16527	1.0
PF10147	PF10244	1.0
PF00471	PF10147	1.0
PF00573	PF10147	1.0
PF00650	PF00650	1.0
PF00650	PF03765	1.0
PF03765	PF03765	1.0
PF02537	PF02537	1.0
PF00041	PF02537	1.0
PF01321	PF01321	1.0
PF16189	PF01321	1.0
PF00557	PF01321	1.0
PF16189	PF00557	1.0
PF02633	PF02633	1.0
PF10401	PF09030	1.0
PF08815	PF09030	1.0
PF08563	PF09030	1.0
PF01547	PF09030	1.0
PF18521	PF09030	1.0
PF11520	PF11520	1.0
PF16566	PF16566	1.0
PF02793	PF00473	1.0
PF16978	PF08771	1.0
PF16978	PF00454	1.0
PF08562	PF08562	1.0
PF08798	PF09344	1.0
PF08798	PF08798	1.0
PF09827	PF01867	1.0
PF09827	PF09827	1.0
PF09827	PF17375	1.0
PF01378	PF09827	1.0
PF10040	PF17952	1.0
PF10040	PF10040	1.0
PF18070	PF18061	1.0
PF09481	PF09704	1.0
PF09481	PF09344	1.0
PF09481	PF09481	1.0
PF09481	PF09485	1.0
PF09481	PF18019	1.0
PF09704	PF09485	1.0
PF09485	PF09344	1.0
PF08798	PF09485	1.0
PF09485	PF09485	1.0
PF07417	PF07417	1.0
PF00140	PF07417	1.0
PF08767	PF08767	1.0
PF08767	PF18784	1.0
PF08767	PF03810	1.0
PF08767	PF18617	1.0
PF08767	PF00638	1.0
PF00071	PF08767	1.0
PF08767	PF13416	1.0
PF08389	PF08767	1.0
PF18784	PF18777	1.0
PF00071	PF18777	1.0
PF18787	PF18784	1.0
PF00071	PF18784	1.0
PF09048	PF09048	1.0
PF00027	PF00325	1.0
PF11492	PF08762	1.0
PF00073	PF08762	1.0
PF01985	PF01985	1.0
PF07686	PF08627	1.0
PF07143	PF07143	1.0
PF17186	PF07143	1.0
PF01147	PF01147	1.0
PF17997	PF17997	1.0
PF17997	PF18449	1.0
PF00030	PF00030	1.0
PF00525	PF00525	1.0
PF00011	PF00525	1.0
PF08964	PF08964	1.0
PF14564	PF08964	1.0
PF04969	PF04969	1.0
PF04969	PF00970	1.0
PF04969	PF02518	1.0
PF00313	PF00313	1.0
PF00313	PF00076	1.0
PF00313	PF00098	1.0
PF08206	PF17876	1.0
PF00773	PF17876	1.0
PF01551	PF18059	1.0
PF08506	PF01749	1.0
PF00071	PF08506	1.0
PF05337	PF05337	1.0
PF00047	PF05337	1.0
PF10614	PF10614	1.0
PF10614	PF03783	1.0
PF03783	PF03783	1.0
PF18651	PF18651	1.0
PF08943	PF08943	1.0
PF12539	PF12539	1.0
PF18504	PF12539	1.0
PF10434	PF12539	1.0
PF18211	PF01966	1.0
PF18504	PF18504	1.0
PF18504	PF10422	1.0
PF16836	PF16834	1.0
PF03750	PF03750	1.0
PF03787	PF03750	1.0
PF17953	PF17953	1.0
PF03787	PF17953	1.0
PF18323	PF18420	1.0
PF18392	PF18420	1.0
PF01398	PF18420	1.0
PF13012	PF18420	1.0
PF01399	PF18420	1.0
PF18323	PF18323	1.0
PF18323	PF18392	1.0
PF10075	PF18323	1.0
PF01398	PF18323	1.0
PF13012	PF18323	1.0
PF10075	PF18392	1.0
PF13012	PF18392	1.0
PF10075	PF10075	1.0
PF13012	PF10075	1.0
PF10075	PF10255	1.0
PF01399	PF10075	1.0
PF08375	PF10075	1.0
PF08936	PF08936	1.0
PF18425	PF00082	1.0
PF02599	PF02599	1.0
PF02623	PF02599	1.0
PF16831	PF16831	1.0
PF06002	PF06002	1.0
PF15489	PF15489	1.0
PF15489	PF09170	1.0
PF15489	PF01336	1.0
PF04818	PF04818	1.0
PF09724	PF09696	1.0
PF00136	PF09696	1.0
PF03104	PF09696	1.0
PF10482	PF10482	1.0
PF08216	PF08216	1.0
PF13545	PF01982	1.0
PF06418	PF06418	1.0
PF00117	PF06418	1.0
PF01148	PF01148	1.0
PF02348	PF02348	1.0
PF01467	PF01467	1.0
PF00293	PF01467	1.0
PF17727	PF05848	1.0
PF17727	PF17727	1.0
PF16710	PF16710	1.0
PF16710	PF06519	1.0
PF02626	PF02626	1.0
PF02682	PF02626	1.0
PF02682	PF02682	1.0
PF00394	PF00394	1.0
PF07731	PF00394	1.0
PF07732	PF00394	1.0
PF13442	PF00394	1.0
PF07731	PF07731	1.0
PF07731	PF07732	1.0
PF00754	PF07731	1.0
PF02201	PF07731	1.0
PF07732	PF07732	1.0
PF13473	PF07732	1.0
PF13442	PF07732	1.0
PF00754	PF07732	1.0
PF02578	PF02578	1.0
PF01082	PF01082	1.0
PF03712	PF01082	1.0
PF03712	PF03351	1.0
PF01122	PF00431	1.0
PF00431	PF00431	1.0
PF14478	PF00431	1.0
PF07645	PF00431	1.0
PF00754	PF00431	1.0
PF14670	PF00431	1.0
PF00051	PF00431	1.0
PF01403	PF00431	1.0
PF00084	PF00431	1.0
PF07686	PF00431	1.0
PF01822	PF00431	1.0
PF18631	PF18631	1.0
PF03263	PF03263	1.0
PF00760	PF00760	1.0
PF02845	PF00240	1.0
PF18499	PF00179	1.0
PF00888	PF00888	1.0
PF10557	PF00888	1.0
PF12937	PF00888	1.0
PF08568	PF00888	1.0
PF10433	PF00888	1.0
PF03931	PF00888	1.0
PF07525	PF00888	1.0
PF08623	PF00888	1.0
PF00240	PF00888	1.0
PF12755	PF00888	1.0
PF17211	PF00888	1.0
PF00559	PF00888	1.0
PF12861	PF00888	1.0
PF12678	PF00888	1.0
PF03556	PF03556	1.0
PF10557	PF03556	1.0
PF10557	PF01398	1.0
PF10557	PF00240	1.0
PF10557	PF00179	1.0
PF10557	PF12678	1.0
PF00190	PF00190	1.0
PF00190	PF07883	1.0
PF07883	PF07883	1.0
PF07883	PF05899	1.0
PF05899	PF05899	1.0
PF08007	PF08007	1.0
PF06172	PF06172	1.0
PF12973	PF12973	1.0
PF04542	PF12973	1.0
PF13490	PF12973	1.0
PF13621	PF13621	1.0
PF08778	PF13621	1.0
PF13416	PF13621	1.0
PF13473	PF13473	1.0
PF18764	PF13473	1.0
PF18793	PF13473	1.0
PF02376	PF00046	1.0
PF08559	PF08559	1.0
PF03091	PF03091	1.0
PF03932	PF03932	1.0
PF01083	PF01083	1.0
PF16557	PF16534	1.0
PF01179	PF01179	1.0
PF01179	PF07833	1.0
PF01179	PF02727	1.0
PF01179	PF02728	1.0
PF01179	PF09248	1.0
PF07833	PF07833	1.0
PF02727	PF02727	1.0
PF02727	PF02728	1.0
PF09248	PF02727	1.0
PF02728	PF02728	1.0
PF18252	PF18252	1.0
PF02298	PF02298	1.0
PF08881	PF08881	1.0
PF04676	PF04677	1.0
PF04677	PF12134	1.0
PF10597	PF04676	1.0
PF10596	PF04676	1.0
PF04889	PF04889	1.0
PF16004	PF04889	1.0
PF04889	PF08083	1.0
PF04889	PF10598	1.0
PF02731	PF04889	1.0
PF04889	PF00400	1.0
PF08230	PF08230	1.0
PF01473	PF01473	1.0
PF01473	PF01183	1.0
PF01473	PF02324	1.0
PF01473	PF00753	1.0
PF01473	PF07686	1.0
PF04122	PF04122	1.0
PF12109	PF00048	1.0
PF02560	PF02560	1.0
PF05328	PF00890	1.0
PF05328	PF13534	1.0
PF05328	PF01127	1.0
PF05328	PF02466	1.0
PF05328	PF02953	1.0
PF09087	PF09087	1.0
PF04199	PF04199	1.0
PF08613	PF08613	1.0
PF08613	PF00069	1.0
PF02984	PF02984	1.0
PF02984	PF00134	1.0
PF02984	PF00069	1.0
PF16899	PF00134	1.0
PF16899	PF00069	1.0
PF00134	PF00134	1.0
PF00134	PF09241	1.0
PF09080	PF00134	1.0
PF00134	PF00069	1.0
PF00539	PF00134	1.0
PF04126	PF04126	1.0
PF16941	PF16941	1.0
PF05865	PF05865	1.0
PF18638	PF18638	1.0
PF18515	PF18638	1.0
PF07686	PF18638	1.0
PF14824	PF10414	1.0
PF00590	PF10414	1.0
PF00031	PF00031	1.0
PF00031	PF00509	1.0
PF00031	PF00112	1.0
PF00031	PF01650	1.0
PF00007	PF00007	1.0
PF00007	PF01392	1.0
PF00007	PF00236	1.0
PF13306	PF00007	1.0
PF07686	PF00007	1.0
PF01053	PF01053	1.0
PF00173	PF00173	1.0
PF00226	PF00173	1.0
PF01070	PF00173	1.0
PF00160	PF00173	1.0
PF06098	PF00173	1.0
PF07686	PF00173	1.0
PF12378	PF12378	1.0
PF00033	PF08802	1.0
PF05115	PF08802	1.0
PF01928	PF01928	1.0
PF02224	PF02224	1.0
PF13189	PF13189	1.0
PF10643	PF10643	1.0
PF00033	PF00033	1.0
PF00033	PF02529	1.0
PF03742	PF00033	1.0
PF00033	PF09796	1.0
PF00033	PF00355	1.0
PF02939	PF00033	1.0
PF00033	PF02271	1.0
PF10399	PF00033	1.0
PF00033	PF02921	1.0
PF13435	PF11783	1.0
PF13435	PF13447	1.0
PF14522	PF14522	1.0
PF11821	PF14522	1.0
PF12838	PF14522	1.0
PF03916	PF14522	1.0
PF13442	PF13442	1.0
PF02913	PF13442	1.0
PF01565	PF13442	1.0
PF09242	PF13442	1.0
PF02433	PF13442	1.0
PF13442	PF03404	1.0
PF13442	PF13447	1.0
PF00174	PF13442	1.0
PF13442	PF13360	1.0
PF00355	PF13442	1.0
PF16694	PF16694	1.0
PF00283	PF00283	1.0
PF00124	PF00283	1.0
PF01788	PF00283	1.0
PF06298	PF00283	1.0
PF14495	PF00284	1.0
PF00124	PF00284	1.0
PF00284	PF00737	1.0
PF03188	PF03188	1.0
PF07361	PF07361	1.0
PF07361	PF01534	1.0
PF07361	PF01392	1.0
PF07361	PF01353	1.0
PF07361	PF07686	1.0
PF00032	PF00033	1.0
PF00032	PF00032	1.0
PF00032	PF02167	1.0
PF00032	PF02529	1.0
PF00032	PF00355	1.0
PF02939	PF00032	1.0
